batch_id,temperature_c,pressure_bar,mixing_time_min,mixing_speed_rpm,humidity_pct,ph_level,particle_size_um,active_ingredient_pct,moisture_content_pct,granulation_time_min,drying_temp_c,coating_thickness_um,tablet_hardness_n,dissolution_rate_pct,operator_experience_yr,shift,equipment_age_yr,raw_material_grade,batch_failed
BATCH-02675,62.42,2.536,45.2,101,59.8,6.32,234.6,97.19,2.015,38.6,53.5,122.9,107.7,81.92,3.9,0,0.5,0,0
BATCH-02676,74.74,2.537,46.8,115,34.7,6.81,185.8,97.468,2.399,16.5,59.3,131.4,66.1,100.0,2.5,1,0.7,0,1
BATCH-02677,77.17,2.425,58.5,50,60.9,6.58,203.4,96.562,2.761,34.7,46.6,155.9,76.0,90.53,2.2,0,6.2,1,0
BATCH-02678,72.99,3.096,48.6,102,47.8,6.14,256.4,96.9,1.752,30.2,67.1,107.8,90.6,100.0,9.4,0,1.3,0,0
BATCH-02679,61.55,2.458,40.0,98,44.9,6.23,200.8,97.983,2.35,46.9,63.9,144.0,91.3,91.73,6.4,1,4.6,0,0
BATCH-02680,68.23,1.94,35.5,133,41.0,6.21,132.2,96.845,2.894,38.0,41.6,187.9,88.6,84.49,11.8,1,0.5,1,0
BATCH-02681,64.81,2.303,41.6,100,31.2,6.63,214.7,98.815,2.24,26.0,49.4,145.5,74.0,76.85,16.6,1,6.9,0,0
BATCH-02682,57.77,2.589,34.9,115,54.9,7.97,172.1,99.022,3.547,24.4,58.3,112.8,70.9,86.61,1.8,0,15.0,1,1
BATCH-02683,67.59,3.115,45.5,159,37.2,6.85,234.6,101.571,1.291,42.0,45.8,134.8,118.0,84.51,3.8,2,1.9,0,1
BATCH-02684,55.57,2.802,39.4,145,37.2,7.51,227.8,99.689,3.398,18.2,54.1,134.2,79.4,84.25,5.0,0,2.8,1,0
BATCH-02685,74.5,2.075,30.1,143,54.9,7.1,258.9,98.365,3.029,31.5,58.0,203.5,77.6,83.33,0.9,1,2.3,0,0
BATCH-02686,61.28,3.743,57.6,108,26.2,7.47,236.3,97.07,2.045,29.0,53.7,191.6,69.3,68.58,0.5,0,9.0,1,1
BATCH-02687,66.61,2.632,40.0,134,29.8,5.12,243.6,98.441,1.76,27.3,58.8,168.3,83.7,95.09,10.1,0,0.5,1,0
BATCH-02688,67.27,3.138,32.3,114,44.8,6.62,173.2,98.49,0.836,32.8,50.1,141.4,83.0,84.6,3.8,1,4.2,1,0
BATCH-02689,62.93,2.424,43.3,115,47.9,7.58,232.2,97.23,1.864,31.5,39.3,180.0,79.8,73.69,4.2,0,4.2,0,0
BATCH-02690,69.69,2.767,45.7,130,49.8,6.46,278.7,99.176,3.338,33.7,61.9,121.7,85.7,88.85,4.0,0,1.9,0,0
BATCH-02691,61.2,2.92,27.5,105,42.0,7.86,172.5,95.903,2.455,31.1,61.8,176.9,106.5,78.15,7.0,1,1.0,1,0
BATCH-02692,71.97,3.109,48.3,157,70.3,7.69,272.0,97.633,3.43,33.3,72.5,173.2,71.1,89.5,0.8,1,1.1,0,0
BATCH-02693,54.23,3.029,34.5,116,42.7,6.52,178.0,98.834,2.004,30.7,39.5,146.2,80.6,92.05,4.8,1,6.4,0,0
BATCH-02694,66.01,2.936,62.1,135,42.7,6.5,165.9,97.569,3.066,24.7,60.3,178.5,70.3,93.16,3.2,1,0.5,0,0
BATCH-02695,80.51,2.342,50.2,156,37.0,6.19,211.8,97.69,1.926,30.0,41.2,138.8,84.4,83.71,11.4,1,3.3,0,0
BATCH-02696,57.0,2.214,41.0,146,46.2,6.42,228.6,97.793,1.728,24.3,67.3,118.4,71.5,81.69,3.7,0,1.5,0,0
BATCH-02697,59.58,2.666,37.5,85,51.1,6.06,236.5,96.747,2.414,23.8,58.4,174.4,72.1,80.0,14.3,2,1.2,0,0
BATCH-02698,69.11,2.967,44.0,131,57.0,7.06,161.5,99.761,1.968,27.3,48.3,147.9,58.1,79.22,2.2,1,2.8,0,0
BATCH-02699,66.44,2.389,51.1,141,30.1,5.93,217.4,96.473,1.266,29.0,60.5,165.0,81.5,84.86,17.0,1,9.1,0,0
BATCH-02700,67.81,3.033,44.7,142,42.5,7.16,172.6,98.477,2.354,30.3,51.1,195.5,86.4,83.33,10.4,0,3.9,0,0
BATCH-02701,68.91,3.226,42.8,92,49.5,7.18,140.4,98.62,2.585,37.3,57.1,131.9,107.9,78.4,4.4,2,6.2,1,0
BATCH-02702,70.08,2.042,45.6,104,50.9,5.8,162.9,96.577,3.515,26.0,56.4,146.4,87.0,75.85,2.2,0,3.7,1,0
BATCH-02703,73.88,2.082,39.0,145,45.1,7.73,170.0,98.11,3.249,31.6,67.2,189.2,73.3,84.13,2.4,1,4.8,0,0
BATCH-02704,68.28,2.43,41.6,101,50.4,7.11,220.9,96.636,3.476,30.9,67.7,166.7,59.6,81.53,7.4,0,2.3,1,0
BATCH-02705,63.07,2.654,24.1,113,36.9,7.25,246.1,100.087,3.076,25.1,50.8,132.5,61.7,75.87,4.3,1,10.4,1,1
BATCH-02706,70.38,2.238,54.7,159,60.6,6.34,141.1,96.292,2.766,30.6,62.4,126.1,60.6,91.64,2.6,0,2.8,1,0
BATCH-02707,80.2,3.176,48.0,119,54.9,7.17,214.1,97.019,1.517,38.0,57.5,136.8,108.2,99.18,5.1,1,3.2,1,1
BATCH-02708,63.94,2.712,37.3,102,31.6,7.48,152.9,96.164,2.62,31.5,45.1,131.5,84.3,92.7,6.6,0,3.0,0,0
BATCH-02709,57.2,2.52,64.0,98,34.2,6.74,225.2,95.963,2.977,31.8,50.1,155.9,71.3,79.24,0.5,0,1.5,1,0
BATCH-02710,73.86,1.782,45.9,128,34.5,8.0,175.1,100.387,3.666,24.4,71.4,152.0,65.6,84.6,0.5,2,1.1,1,0
BATCH-02711,64.04,1.842,34.6,87,51.8,6.83,157.9,98.814,3.049,45.8,57.5,157.0,67.2,97.32,0.5,0,0.5,0,0
BATCH-02712,47.62,2.641,53.6,114,32.2,7.48,232.0,98.21,3.492,24.8,62.0,129.0,70.9,75.61,1.3,0,5.1,1,1
BATCH-02713,71.78,1.434,49.0,128,41.7,6.98,176.5,97.015,1.674,16.7,53.5,148.2,99.7,91.26,2.8,0,1.4,0,0
BATCH-02714,60.72,3.006,48.9,152,49.5,7.15,187.4,99.361,2.239,36.9,51.2,98.6,79.6,73.42,8.1,2,2.0,0,0
BATCH-02715,64.28,2.421,40.7,137,44.3,5.8,111.2,96.764,2.843,29.1,55.2,153.6,58.3,98.47,2.2,0,10.1,0,0
BATCH-02716,67.66,4.122,49.5,102,47.6,7.02,237.9,99.19,3.429,27.6,53.1,179.4,114.7,81.56,0.5,0,3.3,1,0
BATCH-02717,66.52,3.654,42.4,149,34.3,6.36,232.8,96.691,2.384,25.6,44.5,114.4,62.9,100.0,3.3,1,0.5,1,0
BATCH-02718,70.68,2.409,50.6,113,50.9,6.29,200.2,97.033,2.434,45.0,48.0,162.1,71.1,98.82,20.0,0,6.4,0,0
BATCH-02719,61.52,2.447,26.0,89,38.9,7.85,138.9,99.137,3.05,32.8,60.0,134.7,99.7,84.15,2.1,0,1.2,0,0
BATCH-02720,69.1,2.998,40.7,116,41.8,6.67,248.4,99.296,1.599,34.4,52.3,170.1,86.2,79.24,16.3,2,3.2,0,0
BATCH-02721,62.92,3.352,62.2,156,47.4,6.2,173.3,98.896,3.786,31.3,55.2,154.0,73.0,86.56,0.5,0,2.9,0,0
BATCH-02722,70.91,1.681,37.3,124,46.0,6.58,181.9,96.425,1.797,32.2,56.6,160.1,61.5,83.56,1.0,1,1.1,1,0
BATCH-02723,69.92,1.607,39.0,120,45.2,6.02,292.5,97.33,0.965,41.2,57.2,151.6,65.5,81.79,6.4,1,0.5,1,0
BATCH-02724,57.52,2.189,40.5,161,37.5,7.66,171.9,98.235,2.508,28.0,63.0,183.2,66.4,71.74,3.5,2,0.9,1,0
BATCH-02725,73.69,2.791,32.9,84,42.0,6.38,229.7,96.726,3.859,18.3,47.3,158.7,80.1,80.88,7.2,2,0.5,1,0
BATCH-02726,60.71,2.748,22.9,88,45.0,7.12,222.5,100.056,2.969,36.9,59.0,132.4,82.9,76.12,10.0,0,1.3,1,0
BATCH-02727,71.46,3.035,42.7,80,31.2,7.61,215.6,94.397,3.101,34.0,60.3,152.5,77.8,89.41,1.4,1,15.0,0,1
BATCH-02728,67.94,1.9,46.4,129,40.4,6.5,211.3,96.832,2.533,30.9,61.9,140.8,79.4,92.93,5.7,1,2.1,0,0
BATCH-02729,79.71,1.342,44.5,124,48.9,7.12,215.1,97.236,2.378,33.8,45.1,154.1,64.2,90.93,4.7,0,8.0,0,0
BATCH-02730,63.21,2.929,43.6,159,32.2,6.18,210.9,93.734,1.264,27.0,56.8,139.5,84.4,87.74,9.9,0,3.2,0,0
BATCH-02731,62.21,2.086,45.4,126,56.6,8.27,197.9,95.906,0.692,30.2,67.0,133.1,99.2,78.18,2.8,2,4.4,1,0
BATCH-02732,64.84,1.491,55.2,110,57.7,7.36,260.5,98.938,2.657,28.9,54.3,155.0,77.6,86.64,0.5,0,0.7,0,0
BATCH-02733,62.57,2.573,43.1,120,32.5,6.68,147.5,98.045,3.55,25.3,58.4,151.4,77.3,91.34,4.3,0,1.3,1,0
BATCH-02734,71.4,2.897,39.3,123,58.6,6.34,240.9,100.36,2.775,39.5,60.5,176.6,81.2,80.31,16.0,2,2.9,0,0
BATCH-02735,52.07,2.439,42.2,78,43.6,6.73,232.9,100.318,2.999,18.7,47.8,139.6,96.8,85.95,0.5,1,8.5,1,0
BATCH-02736,56.57,2.271,50.8,188,49.2,6.6,227.9,98.65,3.767,48.9,67.8,100.5,66.6,83.84,1.4,0,0.5,0,0
BATCH-02737,56.46,2.42,59.1,133,40.0,7.97,244.7,98.47,2.763,37.0,58.5,140.9,101.8,98.3,1.9,0,2.8,0,0
BATCH-02738,72.6,2.315,38.7,125,54.2,6.06,196.3,98.099,2.402,15.8,58.6,109.3,86.3,91.81,7.3,0,0.5,1,0
BATCH-02739,78.68,1.826,46.0,135,49.1,6.88,125.2,94.017,1.845,28.2,43.4,160.4,80.4,89.87,2.0,2,2.4,1,0
BATCH-02740,64.16,2.143,48.4,138,36.9,6.79,197.1,95.908,4.118,28.7,60.6,108.2,98.2,71.27,1.4,2,4.0,1,0
BATCH-02741,63.65,2.761,35.1,116,33.3,6.73,160.4,98.151,2.921,33.1,58.5,125.3,62.3,86.38,5.2,0,5.5,1,0
BATCH-02742,65.56,2.661,45.2,104,30.4,6.73,170.7,98.924,1.745,22.1,66.4,140.9,87.8,83.76,0.5,2,0.6,0,0
BATCH-02743,74.3,2.584,30.3,135,46.9,6.73,150.3,98.435,1.563,30.3,52.8,188.6,86.5,83.69,0.9,0,0.7,0,0
BATCH-02744,57.58,2.002,27.3,130,50.7,7.32,180.9,96.661,3.502,29.0,48.1,123.2,66.0,72.49,2.6,1,2.5,1,0
BATCH-02745,66.91,2.409,48.7,100,51.5,7.17,176.1,99.406,1.67,24.1,50.2,150.3,86.9,76.3,2.2,0,15.0,0,0
BATCH-02746,72.8,1.411,41.2,155,43.8,7.05,104.9,100.224,3.983,23.0,51.5,164.5,84.2,84.46,2.1,1,1.8,1,0
BATCH-02747,69.01,2.589,47.0,127,33.4,4.98,228.0,99.407,0.5,37.4,47.2,187.1,77.3,93.91,0.6,0,2.2,0,0
BATCH-02748,66.52,3.214,44.8,138,38.2,6.98,288.8,99.484,3.638,16.4,64.0,169.4,92.9,80.28,2.2,0,2.3,0,0
BATCH-02749,73.01,1.763,35.2,155,56.5,5.81,224.2,97.161,2.89,33.8,64.3,177.3,71.4,81.8,8.0,0,0.5,0,0
BATCH-02750,43.37,2.207,44.5,121,40.2,7.19,191.9,99.614,2.595,36.4,53.6,171.6,84.1,99.25,2.7,0,6.0,1,0
BATCH-02751,70.42,2.665,32.7,128,46.4,7.68,197.8,98.219,2.36,28.3,52.3,119.8,78.0,82.63,4.4,2,1.2,1,0
BATCH-02752,59.77,3.126,58.9,140,34.2,6.24,183.2,98.767,4.013,30.4,42.3,159.0,70.8,83.97,0.9,2,4.9,1,0
BATCH-02753,50.35,2.276,31.4,102,48.4,6.64,203.6,98.548,3.066,39.3,59.9,171.2,87.5,84.08,0.5,2,2.6,0,1
BATCH-02754,69.09,2.154,43.0,121,40.4,6.44,198.5,97.818,1.777,24.4,66.6,126.1,76.9,74.24,10.6,0,3.8,0,0
BATCH-02755,75.99,1.516,34.6,123,55.5,7.54,166.4,96.71,1.125,25.2,50.5,135.5,57.9,89.57,2.0,0,0.5,1,0
BATCH-02756,63.9,2.552,50.7,96,52.7,6.86,267.3,97.877,2.642,26.0,54.2,129.9,53.0,79.78,2.2,0,8.8,0,0
BATCH-02757,72.62,3.521,41.7,178,40.0,7.84,140.5,99.48,2.499,39.3,58.0,169.3,91.8,84.76,10.5,0,1.1,0,0
BATCH-02758,77.9,2.639,39.8,85,43.7,7.05,228.7,97.338,1.284,40.3,67.1,148.3,61.7,88.55,6.2,0,4.4,0,0
BATCH-02759,75.52,2.489,53.5,88,39.5,6.95,196.0,99.34,2.456,18.8,56.4,142.0,84.2,100.0,7.1,1,6.4,0,0
BATCH-02760,78.12,2.661,45.3,153,30.8,6.84,276.0,99.106,2.041,38.0,56.4,118.0,80.8,74.46,5.7,0,3.1,0,0
BATCH-02761,70.94,2.494,50.2,138,36.4,7.29,213.6,97.552,2.507,36.6,56.3,148.3,74.5,91.92,0.6,2,1.6,1,0
BATCH-02762,65.6,2.093,35.2,94,47.0,5.76,185.6,100.083,3.081,42.4,45.0,135.8,109.4,91.95,15.8,1,15.0,1,0
BATCH-02763,52.18,2.912,31.0,135,48.3,6.85,190.1,97.467,3.694,33.1,44.9,156.1,82.7,79.89,12.0,0,1.3,0,0
BATCH-02764,63.03,2.613,46.1,157,46.5,6.76,201.6,100.264,3.227,29.6,49.3,121.4,91.3,89.8,1.3,1,11.9,0,0
BATCH-02765,58.25,2.509,41.8,119,42.0,7.24,154.3,98.651,1.923,39.2,62.1,154.4,84.3,98.15,8.1,0,0.7,1,0
BATCH-02766,82.37,2.012,51.3,185,54.3,6.69,169.3,97.976,2.795,35.6,52.7,139.0,76.5,78.88,2.6,0,2.0,0,0
BATCH-02767,63.59,3.152,44.2,77,45.6,6.18,128.6,96.668,2.55,48.0,51.3,118.8,79.7,86.93,5.8,0,0.6,1,0
BATCH-02768,65.99,2.832,47.1,137,52.0,6.8,163.1,97.868,1.434,37.7,51.2,116.8,101.9,88.24,0.9,1,0.5,0,0
BATCH-02769,69.41,2.224,28.8,149,27.3,6.15,203.8,97.694,2.819,31.2,54.0,120.6,96.3,89.27,3.9,0,1.2,0,0
BATCH-02770,65.35,3.001,63.9,142,20.0,5.64,212.0,96.113,3.985,20.6,66.9,144.8,109.3,91.15,0.7,1,0.5,1,0
BATCH-02771,78.56,2.251,43.4,115,47.8,7.24,120.8,97.674,2.526,25.4,53.9,153.0,83.3,86.33,3.8,0,15.0,1,0
BATCH-02772,60.02,2.109,52.0,113,30.8,7.15,194.5,96.794,1.225,18.5,49.5,156.7,66.8,89.11,1.4,0,5.7,0,0
BATCH-02773,66.56,2.12,36.6,131,42.9,7.08,222.5,98.879,2.524,28.3,55.2,157.7,73.4,77.71,3.0,0,0.5,0,0
BATCH-02774,59.06,1.614,48.1,140,42.0,7.58,193.5,99.959,1.529,37.4,67.3,131.0,62.2,86.31,5.5,1,1.0,0,0
BATCH-02775,54.44,2.736,32.0,135,60.9,6.4,174.6,96.16,3.191,30.0,51.5,176.5,91.5,81.19,10.5,1,4.4,0,0
BATCH-02776,60.11,1.584,49.5,146,49.0,5.94,183.5,100.568,2.92,38.2,46.7,138.9,71.2,75.16,0.9,1,2.0,0,0
BATCH-02777,64.7,1.886,41.4,95,46.7,6.76,178.4,97.807,2.363,32.7,51.5,161.3,40.0,80.93,11.2,0,7.1,1,0
BATCH-02778,61.57,1.462,45.3,114,53.4,6.59,174.5,96.537,2.235,26.8,55.9,145.9,117.0,87.16,2.5,0,2.8,0,0
BATCH-02779,59.46,2.457,52.0,96,48.7,6.29,207.0,99.137,2.33,30.7,59.8,159.4,71.4,88.49,9.3,1,4.2,0,0
BATCH-02780,53.75,2.425,32.7,110,40.4,6.75,292.3,97.33,2.507,33.8,62.0,144.6,71.4,74.85,3.6,0,3.6,1,0
BATCH-02781,64.34,2.337,38.2,145,55.7,6.43,170.3,97.877,1.882,31.1,47.7,159.8,105.1,77.5,9.9,0,4.1,0,0
BATCH-02782,52.96,1.979,49.6,123,33.9,5.7,187.3,97.394,1.39,31.2,48.3,149.8,61.9,90.8,5.4,0,1.0,1,0
BATCH-02783,71.08,1.914,66.0,185,48.2,6.54,197.9,96.775,3.411,23.8,52.7,170.3,97.0,89.07,3.6,1,1.9,1,1
BATCH-02784,65.66,2.732,43.6,125,29.5,6.12,172.5,99.086,2.192,26.5,59.8,129.5,71.2,92.1,1.9,1,0.5,0,0
BATCH-02785,53.34,2.225,50.9,121,47.0,6.94,243.9,97.571,2.634,48.1,46.2,105.8,60.1,95.94,17.4,0,3.5,1,0
BATCH-02786,62.53,2.658,43.9,123,46.9,6.41,105.2,95.845,2.728,39.8,50.7,125.7,105.6,89.3,8.1,1,2.5,0,1
BATCH-02787,58.98,2.057,64.4,104,61.8,7.47,178.8,98.827,2.758,18.2,50.9,176.7,93.8,81.68,2.4,1,5.7,1,0
BATCH-02788,67.55,2.591,27.5,119,29.4,7.76,232.7,96.192,1.561,11.1,61.6,146.1,93.8,85.92,0.9,0,0.9,1,0
BATCH-02789,75.72,3.152,45.9,148,39.0,7.21,188.2,96.27,1.159,30.6,58.7,152.3,85.5,98.28,7.6,0,2.3,1,0
BATCH-02790,50.0,2.793,28.7,123,53.2,5.87,167.2,99.789,2.029,37.1,61.3,123.7,89.0,100.0,20.0,1,0.8,0,1
BATCH-02791,65.92,2.294,19.9,100,48.4,7.7,217.6,96.205,2.817,25.8,64.4,151.6,61.5,88.7,1.6,1,3.8,0,0
BATCH-02792,63.72,2.629,48.0,97,46.8,7.75,236.3,94.525,1.918,38.2,52.9,124.4,81.7,89.28,12.4,0,7.5,0,0
BATCH-02793,70.37,2.38,46.4,109,35.4,6.81,208.4,98.934,2.216,30.5,46.7,128.1,66.1,90.81,0.7,1,5.8,1,0
BATCH-02794,66.71,2.504,42.2,122,39.1,7.59,168.0,97.544,4.202,28.7,46.7,139.9,59.2,85.19,15.2,0,11.5,1,0
BATCH-02795,58.98,2.337,43.9,150,57.5,6.47,218.2,97.674,1.024,36.0,42.1,161.1,86.2,94.31,6.8,1,14.3,0,0
BATCH-02796,62.45,2.418,76.0,86,44.5,5.68,183.9,97.528,1.896,25.7,51.8,163.8,97.4,93.06,2.1,0,5.9,0,0
BATCH-02797,58.63,2.606,42.4,112,48.8,6.34,229.8,98.348,4.017,27.7,52.3,164.5,74.2,87.84,1.8,0,1.4,1,0
BATCH-02798,73.61,2.003,50.1,124,43.8,7.84,259.3,96.871,2.464,35.4,60.5,110.3,76.8,82.46,5.2,1,1.0,0,0
BATCH-02799,65.17,1.992,38.5,74,33.2,5.91,95.8,100.214,1.935,29.7,55.1,149.8,62.9,72.83,4.5,0,2.4,0,0
BATCH-02800,80.21,1.806,48.0,99,54.3,6.8,204.4,95.786,3.435,45.3,51.6,145.1,80.1,90.86,12.6,0,15.0,0,1
BATCH-02801,64.51,1.7,42.6,103,50.0,6.82,130.6,98.667,2.544,35.6,54.2,111.7,91.4,86.7,7.3,1,2.1,0,0
BATCH-02802,59.33,1.891,40.9,100,68.1,6.49,297.7,98.963,2.221,35.0,47.7,150.4,91.9,79.1,3.9,1,0.9,1,1
BATCH-02803,52.89,2.58,63.2,125,34.8,6.53,181.3,96.861,2.654,29.6,62.2,143.7,88.2,75.96,13.1,1,11.6,1,0
BATCH-02804,50.57,2.054,56.8,116,53.2,6.84,229.9,96.464,1.974,37.0,49.5,162.8,70.7,90.29,4.5,0,2.0,0,0
BATCH-02805,52.33,2.757,46.4,106,31.9,6.46,198.6,99.526,1.686,27.4,47.0,152.0,70.2,72.19,9.5,1,4.7,1,0
BATCH-02806,67.14,2.517,22.0,131,46.6,5.95,167.9,96.514,2.409,32.3,60.7,136.3,91.9,87.4,9.2,0,6.2,0,1
BATCH-02807,69.07,1.516,41.4,163,54.8,6.93,163.1,97.09,1.691,22.7,59.0,173.1,92.2,91.75,12.6,0,7.4,1,0
BATCH-02808,52.35,2.827,72.0,161,24.3,7.44,263.4,99.331,2.509,38.3,42.9,94.5,77.4,89.4,0.5,0,6.9,0,0
BATCH-02809,72.16,2.905,42.7,72,43.0,7.32,238.2,98.052,2.784,32.3,61.0,148.4,73.6,81.87,4.4,0,7.2,1,0
BATCH-02810,61.14,2.003,56.0,134,39.4,6.31,277.7,95.304,3.182,45.9,49.8,105.9,97.5,75.01,3.2,0,4.4,0,0
BATCH-02811,66.17,2.71,59.4,116,38.0,6.05,202.2,100.621,3.402,49.1,52.4,127.2,74.6,89.7,3.4,0,2.1,0,0
BATCH-02812,77.9,2.072,47.2,124,48.9,6.63,211.5,97.205,2.175,36.1,56.3,163.1,91.2,94.6,3.1,2,4.4,1,0
BATCH-02813,72.17,2.549,36.6,110,56.2,7.74,189.3,97.396,2.9,30.5,59.1,118.1,77.9,80.42,9.1,2,7.2,0,0
BATCH-02814,62.85,1.868,20.6,123,43.7,7.19,188.5,98.384,2.894,22.4,58.1,114.4,64.3,89.06,1.9,2,1.7,1,0
BATCH-02815,57.87,1.603,51.8,124,47.1,7.22,158.3,98.938,2.762,37.2,54.7,209.5,104.2,97.65,3.1,1,1.4,0,0
BATCH-02816,47.79,2.309,36.9,106,46.1,7.33,203.4,100.942,2.116,31.7,52.0,116.0,81.8,87.71,1.1,2,1.7,0,0
BATCH-02817,59.25,2.438,46.8,98,45.0,7.05,168.4,95.51,1.678,34.3,57.9,191.3,69.3,81.82,1.4,0,3.2,1,0
BATCH-02818,63.31,2.301,32.5,109,34.1,6.87,217.7,99.239,2.902,43.8,54.2,145.7,59.1,93.33,5.4,1,0.5,0,0
BATCH-02819,57.1,1.908,42.3,126,56.1,7.2,206.8,99.115,1.135,23.4,67.6,136.9,60.6,79.1,0.6,0,6.0,0,0
BATCH-02820,63.95,2.3,45.3,135,48.0,6.47,211.5,97.794,2.286,22.6,59.1,164.2,74.4,74.61,1.0,0,0.6,0,0
BATCH-02821,65.61,2.635,47.7,141,48.9,5.95,267.0,99.181,0.5,28.1,48.5,183.4,108.9,91.5,3.8,0,0.6,0,0
BATCH-02822,63.2,2.478,33.9,108,36.9,7.23,198.5,99.401,1.431,36.6,51.7,121.3,71.2,81.75,0.5,1,0.9,0,0
BATCH-02823,59.8,2.591,57.0,127,40.4,7.54,230.3,95.927,1.798,34.4,55.3,137.2,101.7,82.47,0.7,0,3.4,0,0
BATCH-02824,66.35,2.165,39.0,144,43.2,6.13,282.1,100.625,3.377,22.8,64.1,171.2,78.0,79.98,10.0,1,1.3,1,0
BATCH-02825,68.54,3.086,28.3,149,29.7,7.29,252.3,95.662,3.05,36.1,64.9,157.2,62.3,81.22,9.4,2,1.8,1,0
BATCH-02826,56.28,1.912,43.9,119,28.1,7.81,246.1,96.297,2.057,20.4,52.2,177.5,72.9,96.22,2.1,0,10.7,1,0
BATCH-02827,76.29,2.744,45.3,114,39.0,6.8,187.7,97.607,3.083,23.3,48.5,162.9,60.8,98.3,2.1,0,7.5,1,0
BATCH-02828,64.21,3.091,46.6,125,50.2,6.31,209.2,100.887,3.21,29.1,47.6,195.2,67.2,99.36,13.8,1,7.6,0,0
BATCH-02829,65.15,2.74,58.6,91,38.5,6.87,147.3,97.538,2.371,25.6,56.8,154.5,66.7,93.72,0.5,0,3.4,0,0
BATCH-02830,70.67,2.399,42.6,115,34.8,6.47,220.0,97.952,1.392,37.1,71.1,155.5,51.4,88.73,4.3,2,8.1,0,0
BATCH-02831,66.87,2.236,43.8,139,36.9,6.43,211.0,100.148,2.334,32.3,58.8,158.0,102.7,73.54,4.5,2,6.0,0,1
BATCH-02832,72.63,3.018,34.0,136,40.4,7.06,200.9,97.55,2.422,44.1,43.8,146.4,83.2,83.5,7.8,0,12.3,0,1
BATCH-02833,67.3,1.789,53.2,113,41.5,5.84,241.1,96.232,1.514,28.0,49.9,171.2,69.7,100.0,15.2,0,0.5,1,0
BATCH-02834,60.1,2.015,46.8,125,66.7,5.93,151.7,97.374,2.794,29.0,50.6,155.9,83.3,81.52,2.2,2,0.5,1,0
BATCH-02835,67.89,2.301,40.8,99,55.5,6.81,265.4,100.056,2.724,39.7,49.2,169.7,67.5,97.11,2.9,2,0.8,1,0
BATCH-02836,55.85,3.119,26.0,138,55.2,6.79,236.1,98.106,2.856,29.3,52.3,173.6,40.0,85.44,5.6,0,10.6,0,0
BATCH-02837,65.87,2.69,59.4,118,56.7,7.01,197.2,100.896,2.723,42.0,57.6,160.7,124.4,63.57,17.1,0,3.7,0,0
BATCH-02838,64.73,2.016,32.7,113,35.0,7.93,194.1,99.107,3.084,34.3,59.8,162.5,82.8,90.12,11.1,1,2.2,1,0
BATCH-02839,63.34,2.345,39.1,111,32.8,6.86,219.2,97.033,2.357,11.2,62.6,124.7,71.2,95.13,5.5,0,2.9,1,0
BATCH-02840,63.97,2.193,48.6,118,33.9,7.16,260.8,98.077,2.661,39.4,58.7,136.2,51.0,84.61,9.7,2,7.1,1,1
BATCH-02841,49.95,2.145,33.0,109,58.3,6.21,204.1,96.72,2.182,37.3,41.3,171.1,57.6,94.86,0.5,1,10.6,0,0
BATCH-02842,60.61,2.989,30.1,136,39.5,7.26,205.8,96.997,2.032,37.6,47.6,185.6,104.8,71.66,2.4,1,5.2,1,0
BATCH-02843,65.74,1.814,23.8,110,32.5,6.48,200.7,102.0,3.571,14.7,53.9,101.5,102.5,73.92,0.5,0,5.7,1,0
BATCH-02844,66.28,3.304,52.2,160,40.7,6.84,271.3,99.528,0.865,24.7,56.0,135.8,91.3,86.64,1.0,1,1.5,0,0
BATCH-02845,56.78,2.914,39.5,157,42.6,6.73,185.2,99.292,3.201,25.3,61.0,150.6,63.3,88.82,5.0,0,2.5,0,0
BATCH-02846,75.13,3.045,74.3,98,47.7,7.42,198.8,97.065,2.004,23.3,55.3,128.0,102.6,95.85,10.8,0,8.7,1,0
BATCH-02847,58.07,2.269,35.1,122,47.5,6.01,258.5,100.354,1.9,43.9,55.4,129.4,86.7,90.11,5.0,1,6.2,0,0
BATCH-02848,72.76,2.425,35.8,104,36.7,5.43,205.9,99.649,2.709,29.9,56.7,161.9,89.8,75.45,5.5,0,4.6,1,0
BATCH-02849,68.42,1.783,39.3,112,51.9,6.67,245.5,100.822,1.308,29.7,53.2,189.5,86.7,86.7,0.5,1,0.5,0,1
BATCH-02850,59.83,2.238,47.4,170,38.6,7.08,163.5,100.75,1.847,34.4,55.6,99.2,57.4,89.81,5.5,2,0.5,0,0
BATCH-02851,79.2,2.747,40.3,112,43.4,6.89,191.8,95.781,1.821,34.6,62.9,145.7,62.0,70.01,3.0,0,0.6,0,0
BATCH-02852,55.45,3.148,51.1,129,51.9,7.54,259.4,96.335,2.323,10.0,54.4,161.6,72.3,84.65,5.3,0,3.5,0,0
BATCH-02853,72.35,1.946,35.2,134,38.6,7.06,172.9,96.494,1.857,24.8,54.8,169.5,89.7,82.32,2.0,0,3.1,0,1
BATCH-02854,73.0,2.317,31.2,95,39.3,6.46,193.9,96.584,3.781,18.7,54.8,158.0,59.3,79.76,4.4,0,11.4,1,0
BATCH-02855,59.64,2.424,27.0,99,50.9,5.4,210.3,98.485,3.938,33.2,64.1,194.0,77.4,88.99,2.8,1,4.7,1,0
BATCH-02856,76.14,1.802,22.8,90,36.4,6.66,160.4,97.15,0.882,27.7,47.2,150.7,77.4,75.8,4.1,1,1.4,1,0
